accession,organism_name,common_name,species_taxid,infraclass,order,family,genus,assembly_name,assembly_level,refseq_category,scaffold_n50,contig_n50,total_sequence_length,scaffold_count,contig_count,gc_percent,genome_coverage,gene_count,protein_coding_count,submission_date,annotation_name
GCA_022416695.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2241669v1,Chromosome,,95602264,17870341,2808662536,1716,2133,43,15.4,0,0,2022-03-10,
GCA_048594125.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4859412v1,Chromosome,,95576231,3203857,2873517556,1183,2899,43.5,18.28,0,0,2025-03-17,
GCA_022244695.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,Oar_ARS-UKY_WhiteDorper_v1.0,Chromosome,,95576019,61833573,2579075941,1104,1178,42,142,0,0,2022-02-24,
GCA_022416685.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2241668v1,Chromosome,,95532774,74976097,2865419185,1562,1654,43.5,21.5,0,0,2022-03-10,
GCA_022432835.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2243283v1,Chromosome,,95518434,80315026,2815734371,1545,1678,43,21.7,0,0,2022-03-10,
GCA_022432825.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2243282v1,Chromosome,,95447334,59951985,2838248789,1643,1773,43,18.7,0,0,2022-03-10,
GCA_054855995.1,Capra nubiana,Nubian ibex,72543,Mammalia,Artiodactyla,Bovidae,Capra,mCapNub1.hap1,Chromosome,reference genome,95383454,91324156,2765715766,226,309,42.5,46.12,0,0,2026-01-30,
GCA_022416775.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2241677v1,Chromosome,,95337541,47602023,2817405832,1662,1838,43,17.9,0,0,2022-03-10,
GCA_022538005.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2253800v1,Chromosome,,95262849,68301688,2861633928,1455,1553,43.5,19.3,0,0,2022-03-10,
GCA_040822015.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4082201v1,Chromosome,,95224248,95224248,2762439868,31,33,43,622.16,0,0,2024-07-23,
GCA_044587935.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4458793v1,Chromosome,,95120486,72119804,2861000622,922,1041,43.5,21.85,0,0,2024-11-07,
GCA_044588015.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4458801v1,Chromosome,,95110743,79363757,2888501568,366,417,43.5,22.76,0,0,2024-11-07,
GCA_022416745.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2241674v1,Chromosome,,95064122,65130578,2859205457,1324,1430,43.5,19.2,0,0,2022-03-10,
GCA_044509215.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4450921v1,Chromosome,,95054493,87100104,2898640842,227,259,43.5,27.86,0,0,2024-11-06,
GCA_048598025.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4859802v1,Chromosome,,94974971,15929030,2845684799,521,894,43.5,22.76,0,0,2025-03-18,
GCA_048594055.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4859405v1,Chromosome,,94932517,44806402,2862723227,216,417,43.5,24.14,0,0,2025-03-17,
GCA_048594065.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4859406v1,Chromosome,,94849499,12946197,2818386683,1425,2240,43,21.85,0,0,2025-03-17,
GCA_024222175.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2422217v1,Chromosome,,94576226,31753839,2955254869,1056,1179,44,19.5,0,0,2022-07-13,
GCA_048594135.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4859413v1,Chromosome,,94275828,7788322,2822980023,1513,2601,43,21.85,0,0,2025-03-17,
GCA_048598055.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4859805v1,Chromosome,,93821530,15861449,2846057285,619,984,43.5,22.76,0,0,2025-03-18,
GCA_044587945.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4458794v1,Chromosome,,93662810,67646455,3016070118,204,249,44,22.35,0,0,2024-11-07,
GCA_047671655.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4767165v1,Chromosome,,93504989,26738642,2992372361,1488,1861,43.5,18.28,0,0,2025-02-12,
GCA_963921495.1,Bos taurus,domestic cattle,9913,Mammalia,Artiodactyla,Bovidae,Bos,NRF,Chromosome,,93255103,93255103,3190048122,715,715,44,41,0,0,2024-06-26,
GCA_024222265.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM2422226v1,Chromosome,,93095555,73625792,2941689615,772,843,44,21.5,0,0,2022-07-13,
GCA_054856215.1,Capra nubiana,Nubian ibex,72543,Mammalia,Artiodactyla,Bovidae,Capra,mCapNub1.hap2,Chromosome,,92448383,92448383,2752084053,554,612,43.5,46.12,0,0,2026-01-30,
GCA_050916685.1,Ovis aries,sheep,9940,Mammalia,Artiodactyla,Bovidae,Ovis,ASM5091668v1,Chromosome,,92258836,71454981,2950562638,3599,3720,44,40,0,0,2025-06-13,
GCA_040182635.1,Pantholops hodgsonii,chiru,59538,Mammalia,Artiodactyla,Bovidae,Pantholops,NWIPB_Pahodg_1.0,Chromosome,reference genome,92232156,84561976,3139646730,540,558,44.5,35.77,0,0,2024-06-17,
GCA_044231825.1,Addax nasomaculatus,,59515,Mammalia,Artiodactyla,Bovidae,Addax,ASM4423182v1,Chromosome,reference genome,92211068,72849686,2846199114,2643,2724,42,47,0,0,2024-11-04,
GCA_977970235.1,Bos taurus,domestic cattle,9913,Mammalia,Artiodactyla,Bovidae,Bos,NR2025_2P,Chromosome,,92203653,88587232,3109757062,1171,1380,44,39,0,0,2025-12-20,
GCA_000978405.1,Capra aegagrus,wild goat,9923,Mammalia,Artiodactyla,Bovidae,Capra,CapAeg_1.0,Chromosome,reference genome,91317560,19347,2828873048,89498,368693,42,83.54,0,0,2015-04-24,
GCA_048594165.1,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ASM4859416v1,Chromosome,,90969986,3273823,2906945630,2349,4099,43,18.28,0,0,2025-03-17,
GCA_028973685.2,Bos taurus,domestic cattle,9913,Mammalia,Artiodactyla,Bovidae,Bos,SNU_Hanwoo_2.0,Chromosome,,89243566,64712170,3108492884,1598,1720,43.5,24.8,0,0,2023-09-22,
GCA_946052875.1,Bos gaurus x Bos taurus,,1705790,Mammalia,Artiodactyla,Bovidae,Bos,ARS_Pied_mat1.0,Chromosome,reference genome,88543157,66457535,3030544191,996,1055,43.5,50,0,0,2022-09-11,
GCA_018282365.1,Bos taurus x Bison bison,beefalo,297284,Mammalia,Artiodactyla,Bovidae,,ARS-UCSC_bison1.0,Chromosome,,87753233,68474646,2651593212,774,838,42.5,82,0,0,2021-05-06,
GCA_947034695.1,Bos taurus,domestic cattle,9913,Mammalia,Artiodactyla,Bovidae,Bos,seqoccin.Bt.char.v1.0,Chromosome,,87697707,84059894,3244660166,1391,1444,44,40,0,0,2022-10-29,
GCA_032452875.1,Bos javanicus,banteng,9906,Mammalia,Artiodactyla,Bovidae,Bos,ARS-OSU_banteng_1.0,Chromosome,reference genome,87549292,47146240,2972795249,1517,1601,43,60,0,0,2023-10-11,
GCF_032452875.1,Bos javanicus,banteng,9906,Mammalia,Artiodactyla,Bovidae,Bos,ARS-OSU_banteng_1.0,Chromosome,reference genome,87549292,47146240,2972795249,1517,1601,43,60,35317,21582,2023-10-11,GCF_032452875.1-RS_2023_12
GCA_001704415.2,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ARS1.2,Chromosome,reference genome,87277232,26244591,2922600443,29885,30377,43,50,0,0,2016-08-24,
GCF_001704415.2,Capra hircus,goat,9925,Mammalia,Artiodactyla,Bovidae,Capra,ARS1.2,Chromosome,reference genome,87277232,26244591,2922600443,29885,30377,43,50,28911,20572,2016-08-24,NCBI Capra hircus Annotation Release 102
GCA_905123885.1,Bos taurus,domestic cattle,9913,Mammalia,Artiodactyla,Bovidae,Bos,ROSLIN_BTI_ANK1,Chromosome,,84476814,18716610,2921022644,7580,8472,42,40,0,0,2022-02-18,
GCA_030378505.1,Bos taurus,domestic cattle,9913,Mammalia,Artiodactyla,Bovidae,Bos,ASM3037850v1,Chromosome,,59476289,59476289,59476289,1,1,45,110,0,0,2023-07-01,
GCA_048773025.1,Camelus bactrianus,Bactrian camel,9837,Mammalia,Artiodactyla,Camelidae,Camelus,ASM4877302v1,Chromosome,reference genome,79915242,54723239,2473901565,157,284,42,30,0,0,2025-03-21,
GCF_048773025.1,Camelus bactrianus,Bactrian camel,9837,Mammalia,Artiodactyla,Camelidae,Camelus,ASM4877302v1,Chromosome,reference genome,79915242,54723239,2473901565,157,284,42,30,33174,19886,2025-03-21,GCF_048773025.1-RS_2025_06
GCA_036785785.1,Camelus dromedarius,Arabian camel,9838,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus.1.0,Chromosome,,78002329,74147329,2459396495,60,68,42,80,0,0,2024-02-23,
GCA_009834535.1,Camelus ferus,Wild Bactrian camel,419612,Mammalia,Artiodactyla,Camelidae,Camelus,BCGSAC_Cfer_1.0,Chromosome,reference genome,76025729,5365398,2087077296,2042,4387,41.5,50,0,0,2020-01-08,
GCF_009834535.1,Camelus ferus,Wild Bactrian camel,419612,Mammalia,Artiodactyla,Camelidae,Camelus,BCGSAC_Cfer_1.0,Chromosome,reference genome,76025729,5365398,2087077296,2042,4387,41.5,50,33358,20222,2020-01-08,NCBI Camelus ferus Annotation Release 102
GCA_048564905.1,Vicugna pacos,alpaca,30538,Mammalia,Artiodactyla,Camelidae,Vicugna,VicPac4,Chromosome,reference genome,75404351,40278543,2572244716,519,1200,42,80,0,0,2025-03-12,
GCF_048564905.1,Vicugna pacos,alpaca,30538,Mammalia,Artiodactyla,Camelidae,Vicugna,VicPac4,Chromosome,reference genome,75404351,40278543,2572244716,519,1200,42,80,41050,21233,2025-03-12,GCF_048564905.1-RS_2025_04
GCA_036321535.1,Camelus dromedarius,Arabian camel,9838,Mammalia,Artiodactyla,Camelidae,Camelus,mCamDro1.pat,Chromosome,reference genome,72991593,31216184,2306603094,171,366,41.5,39.4,0,0,2024-01-31,
GCF_036321535.1,Camelus dromedarius,Arabian camel,9838,Mammalia,Artiodactyla,Camelidae,Camelus,mCamDro1.pat,Chromosome,reference genome,72991593,31216184,2306603094,171,366,41.5,39.4,30879,19771,2024-01-31,GCF_036321535.1-RS_2024_04
GCA_000803125.3,Camelus dromedarius,Arabian camel,9838,Mammalia,Artiodactyla,Camelidae,Camelus,CamDro3,Chromosome,,70369702,236391,2169346739,21069,53084,41.5,65,22223,22223,2019-10-07,Annotation submitted by Vetmeduni Vienna
GCF_000803125.2,Camelus dromedarius,Arabian camel,9838,Mammalia,Artiodactyla,Camelidae,Camelus,CamDro3,Chromosome,,70369702,236391,2169346739,21069,53084,41.5,65,32420,20062,2019-10-07,NCBI Camelus dromedarius Annotation Release 101
GCA_036321565.1,Camelus dromedarius,Arabian camel,9838,Mammalia,Artiodactyla,Camelidae,Camelus,mCamDro1.hap2,Chromosome,,70331411,28900355,2086495379,173,383,41.5,39.4,0,0,2024-01-31,
GCA_028534125.1,Lama glama,llama,9844,Mammalia,Artiodactyla,Camelidae,Lama,Lama_glama_HiC,Chromosome,,57409894,93318,2351761190,1072352,1096291,41.5,119,0,0,2023-02-09,
GCA_039877825.1,Muntiacus vaginalis,,9887,Mammalia,Artiodactyla,Cervidae,Muntiacus,ASM3987782v1,Chromosome,reference genome,700271098,29270234,2661124938,329,692,42,24,0,0,2024-05-29,
GCA_008782695.1,Muntiacus muntjak,muntjak,9888,Mammalia,Artiodactyla,Cervidae,Muntiacus,UCB_Mmun_1.0,Chromosome,reference genome,682452208,215534,2573529099,25651,49270,41.5,41,25737,25737,2019-10-07,"Annotation submitted by University of California, Berkeley"
GCA_020276665.1,Muntiacus crinifrons,black muntjac,71854,Mammalia,Artiodactyla,Cervidae,Muntiacus,ASM2027666v1,Chromosome,reference genome,646574120,25225000,2489495709,836,1232,41.5,122,0,0,2021-10-05,
GCA_020226055.1,Muntiacus crinifrons,black muntjac,71854,Mammalia,Artiodactyla,Cervidae,Muntiacus,ASM2022605v1,Chromosome,,632083897,3936592,2548844227,5860,11884,41.5,116,0,0,2021-10-05,
GCA_963930625.2,Muntiacus reevesi,Reeves' muntjac,9886,Mammalia,Artiodactyla,Cervidae,Muntiacus,mMunRee1.2,Chromosome,reference genome,114594100,75993000,2692855586,241,278,42,42,0,0,2026-02-01,
GCA_963930625.1,Muntiacus reevesi,Reeves' muntjac,9886,Mammalia,Artiodactyla,Cervidae,Muntiacus,mMunRee1.1,Chromosome,,114544513,5780196,2656168540,267,949,42,42,0,0,2024-01-31,
GCF_963930625.1,Muntiacus reevesi,Reeves' muntjac,9886,Mammalia,Artiodactyla,Cervidae,Muntiacus,mMunRee1.1,Chromosome,reference genome,114544513,5780196,2656168540,267,949,42,42,33112,21410,2024-01-31,GCF_963930625.1-RS_2024_06
GCA_020226045.1,Muntiacus reevesi,Reeves' muntjac,9886,Mammalia,Artiodactyla,Cervidae,Muntiacus,ASM2022604v1,Chromosome,,113316579,18600000,2494014298,460,874,41.5,76,0,0,2021-10-05,
GCA_002197005.1,Cervus elaphus hippelaphus,,46360,Mammalia,Artiodactyla,Cervidae,Cervus,CerEla1.0,Chromosome,,107358006,7944,3438623608,11479,406637,41.5,74,22846,19243,2017-06-19,Annotation submitted by National Agricultural Research and Innovation Centre
GCA_055537805.1,Elaphurus davidianus,Pere David's deer,43332,Mammalia,Artiodactyla,Cervidae,Elaphurus,ASM5553780v1,Chromosome,reference genome,95726643,72485093,2997591516,35,61,42.5,72,0,0,2026-02-27,
GCA_054824845.1,Rucervus eldii thamin,,208364,Mammalia,Artiodactyla,Cervidae,Rucervus,mRucEld1.hap2,Chromosome,reference genome,94146103,55287169,2790332288,902,1299,42.5,36.3,0,0,2026-01-29,
GCA_008787405.2,Muntiacus reevesi,Reeves' muntjac,9886,Mammalia,Artiodactyla,Cervidae,Muntiacus,UCB_Mree_1.1,Chromosome,,94101870,225142,2579575442,29705,53090,41.5,34,26044,26044,2019-10-07,"Annotation submitted by University of California, Berkeley"
GCA_040085125.1,Cervus nippon,sika deer,9863,Mammalia,Artiodactyla,Cervidae,Cervus,ASM4008512v1,Chromosome,reference genome,89550226,89550226,2778006886,51,51,42.5,37,0,0,2024-06-07,
GCA_052324755.1,Cervus nippon kopschi,South China sika deer,501781,Mammalia,Artiodactyla,Cervidae,Cervus,ASM5232475v1,Chromosome,,85864272,71106193,2866056901,260,312,43,36.23,0,0,2025-08-28,
GCA_910594005.1,Cervus elaphus,red deer,9860,Mammalia,Artiodactyla,Cervidae,Cervus,mCerEla1.1,Chromosome,,83473711,68741660,2886603524,144,184,43,30,0,0,2021-07-07,
GCF_910594005.1,Cervus elaphus,red deer,9860,Mammalia,Artiodactyla,Cervidae,Cervus,mCerEla1.1,Chromosome,reference genome,83473711,68741660,2886603524,144,184,43,30,37348,22941,2021-07-07,NCBI Cervus elaphus Annotation Release 100
GCA_910594005.2,Cervus elaphus,red deer,9860,Mammalia,Artiodactyla,Cervidae,Cervus,mCerEla1.hap1.2,Chromosome,reference genome,83153426,48621000,3312778338,964,1074,44.5,30,0,0,2026-02-26,
GCA_054883215.1,Axis porcinus,Hog deer,57737,Mammalia,Artiodactyla,Cervidae,Axis,mAxiPor1.hap1,Chromosome,reference genome,81775362,54160790,2765252981,719,1173,42.5,45.15,0,0,2026-01-30,
GCA_910593805.2,Cervus elaphus,red deer,9860,Mammalia,Artiodactyla,Cervidae,Cervus,mCerEla1.hap2.2,Chromosome,,78722695,54015000,3036074114,500,602,43.5,30,0,0,2026-02-10,
GCA_054883225.1,Axis porcinus,Hog deer,57737,Mammalia,Artiodactyla,Cervidae,Axis,mAxiPor1.hap2,Chromosome,,78411891,52304192,2724881861,1968,3330,43.5,45.15,0,0,2026-01-30,
GCA_054824865.1,Rucervus eldii thamin,,208364,Mammalia,Artiodactyla,Cervidae,Rucervus,mRucEld1.hap1,Chromosome,,78233389,49828967,3650165881,3421,4373,45.5,36.3,0,0,2026-01-29,
GCA_010411085.1,Cervus hanglu yarkandensis,Yarkand deer,84702,Mammalia,Artiodactyla,Cervidae,Cervus,CEY_v1,Chromosome,reference genome,77688133,268660,2594114534,17927,39708,41.5,62.9,20604,19312,2020-02-12,"Annotation submitted by Institute of Special Wild Economic Animals and Plants, Chinese Academy of Agricultural Sciences"
GCA_019320065.1,Cervus canadensis,elk,1574408,Mammalia,Artiodactyla,Cervidae,Cervus,ASM1932006v1,Chromosome,reference genome,77654944,914577,2526613007,185,6828,41.5,686,0,0,2021-07-26,
GCF_019320065.1,Cervus canadensis,elk,1574408,Mammalia,Artiodactyla,Cervidae,Cervus,ASM1932006v1,Chromosome,reference genome,77654944,914577,2526613007,185,6828,41.5,686,35756,22348,2021-07-26,NCBI Cervus canadensis Annotation Release 100
GCA_054829135.1,Cervus nippon yesoensis,Hokkaido sika deer,223998,Mammalia,Artiodactyla,Cervidae,Cervus,AU_CerNipYes_1.0,Chromosome,,77397291,12284516,3145164135,1741,2314,43.5,12,0,0,2026-01-29,
GCA_033118175.2,Dama dama,fallow deer,30532,Mammalia,Artiodactyla,Cervidae,Dama,ASM3311817v2,Chromosome,reference genome,77069784,68791581,3104280228,284,328,42.5,40,0,0,2024-10-18,
GCA_033118175.1,Dama dama,fallow deer,30532,Mammalia,Artiodactyla,Cervidae,Dama,ASM3311817v1,Chromosome,,77069784,68791581,3104280228,284,328,42.5,40,0,0,2023-11-02,
GCF_033118175.1,Dama dama,fallow deer,30532,Mammalia,Artiodactyla,Cervidae,Dama,ASM3311817v1,Chromosome,reference genome,77069784,68791581,3104280228,284,328,42.5,40,34584,22157,2023-11-02,GCF_033118175.1-RS_2023_11
GCA_034195675.1,Cervus nippon,sika deer,9863,Mammalia,Artiodactyla,Cervidae,Cervus,ASM3419567v1,Chromosome,,76978127,17389375,2541240779,1889,3501,41.5,55,0,0,2023-12-07,
GCA_048127045.1,Dama dama,fallow deer,30532,Mammalia,Artiodactyla,Cervidae,Dama,DamDam1_v1.pat,Chromosome,,76851773,40112087,2380677270,310,552,41.5,42,0,0,2025-02-27,
GCA_048126745.1,Dama dama,fallow deer,30532,Mammalia,Artiodactyla,Cervidae,Dama,DamDam1_v1.mat,Chromosome,,76496593,49431082,2723309090,1303,1450,42,42,27729,21721,2025-02-27,GCA_048126745.1-GB_2025_08_13
GCA_046563475.2,Cervus albirostris,white-lipped deer,1088058,Mammalia,Artiodactyla,Cervidae,Cervus,NWIPB_Pralbi_1.0,Chromosome,reference genome,76185968,41342000,2993212001,1972,2056,43,35.51,0,0,2025-01-08,
GCA_965153185.1,Rangifer tarandus tarandus,,86329,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer_t_t_557,Chromosome,,75600899,5978229,2541193010,894,2113,41.5,26,0,0,2026-01-01,
GCA_020226075.1,Hydropotes inermis,Chinese water deer,9883,Mammalia,Artiodactyla,Cervidae,Hydropotes,ASM2022607v1,Chromosome,reference genome,74967728,131414,2540444434,1712,56897,41.5,76,0,0,2021-10-05,
GCA_020976825.1,Odocoileus hemionus,mule deer,9872,Mammalia,Artiodactyla,Cervidae,Odocoileus,BYU_Ohem_2021,Chromosome,reference genome,72140960,28570879,2609301826,5513,6036,42,90,0,0,2021-11-30,
GCA_949782905.1,Rangifer tarandus platyrhynchus,Svalbard reindeer,3082113,Mammalia,Artiodactyla,Cervidae,Rangifer,mRanTar1.h1.1,Chromosome,reference genome,69829200,22482685,2971153391,1395,1662,42.5,32,32680,32656,2023-04-20,Annotation submitted by EBP Norway
GCA_038088365.1,Cervus nippon,sika deer,9863,Mammalia,Artiodactyla,Cervidae,Cervus,NPU_CNip_2,Chromosome,,67151499,32504617,3375477613,7559,7797,44.5,30,0,0,2024-04-17,
GCA_951394145.2,Rangifer tarandus platyrhynchus,Svalbard reindeer,3082113,Mammalia,Artiodactyla,Cervidae,Rangifer,mRanTar1.2.h2,Chromosome,,66889000,48063000,2820903286,1213,1264,43,32,30290,30290,2025-03-21,Annotation submitted by ELIXIR Norway
GCA_023699985.4,Odocoileus virginianus,white-tailed deer,9874,Mammalia,Artiodactyla,Cervidae,Odocoileus,Ovbor_1.2,Chromosome,reference genome,66396233,21769372,2423246854,480,717,41.5,150,0,0,2024-10-17,
GCF_023699985.2,Odocoileus virginianus,white-tailed deer,9874,Mammalia,Artiodactyla,Cervidae,Odocoileus,Ovbor_1.2,Chromosome,reference genome,66396233,21769372,2423246854,480,717,41.5,150,35924,20237,2024-10-17,GCF_023699985.2-RS_2024_12
GCA_019903745.2,Rangifer tarandus caribou,,86327,Mammalia,Artiodactyla,Cervidae,Rangifer,ULRtarCaribou_2v2,Chromosome,,54364837,168825,2577102128,12263,44528,41.5,154,0,0,2023-04-17,
GCA_937001465.1,Orcinus orca,killer whale,9733,Mammalia,Artiodactyla,Delphinidae,Orcinus,mOrcOrc1.1,Chromosome,reference genome,114219206,45583382,2647335075,447,570,42,34,0,0,2022-05-03,
GCF_937001465.1,Orcinus orca,killer whale,9733,Mammalia,Artiodactyla,Delphinidae,Orcinus,mOrcOrc1.1,Chromosome,reference genome,114219206,45583382,2647335075,447,570,42,34,31447,19396,2022-05-03,GCF_937001465.1-RS_2023_02
GCA_051427955.1,Peponocephala electra,melon-headed whale,103596,Mammalia,Artiodactyla,Delphinidae,Peponocephala,mPepEle1.hap2,Chromosome,reference genome,110856110,67561491,2318157464,167,232,42,49,0,0,2025-07-21,
GCA_949774975.1,Lagenorhynchus albirostris,white-beaked dolphin,27610,Mammalia,Artiodactyla,Delphinidae,Lagenorhynchus,mLagAlb1.1,Chromosome,reference genome,110721866,3398034,2544819402,409,1479,42,33,0,0,2023-04-08,
GCF_949774975.1,Lagenorhynchus albirostris,white-beaked dolphin,27610,Mammalia,Artiodactyla,Delphinidae,Lagenorhynchus,mLagAlb1.1,Chromosome,reference genome,110721866,3398034,2544819402,409,1479,42,33,28611,19117,2023-04-08,GCF_949774975.1-RS_2023_10
GCA_051427945.1,Peponocephala electra,melon-headed whale,103596,Mammalia,Artiodactyla,Delphinidae,Peponocephala,mPepEle1.hap1,Chromosome,,110605234,57154926,2540361747,204,288,42,49,0,0,2025-07-21,
GCA_039906525.1,Pseudorca crassidens,false killer whale,82174,Mammalia,Artiodactyla,Delphinidae,Pseudorca,mPseCra1.hap2,Chromosome,,110370934,60000724,2678530964,416,549,42.5,37.79,0,0,2024-05-31,
GCA_039906515.1,Pseudorca crassidens,false killer whale,82174,Mammalia,Artiodactyla,Delphinidae,Pseudorca,mPseCra1.hap1,Chromosome,reference genome,110095734,58817648,2674592094,438,561,42,37.79,0,0,2024-05-31,
GCF_039906515.1,Pseudorca crassidens,false killer whale,82174,Mammalia,Artiodactyla,Delphinidae,Pseudorca,mPseCra1.hap1,Chromosome,reference genome,110095734,58817648,2674592094,438,561,42,37.79,31975,18472,2024-05-31,GCF_039906515.1-RS_2024_08
GCA_964270905.1,Leucopleurus acutus,Atlantic white-sided dolphin,3371109,Mammalia,Artiodactyla,Delphinidae,Leucopleurus,mLagAcu1.hap1.1,Chromosome,reference genome,109653882,3493168,2676193030,898,1932,42,59,0,0,2024-09-29,
GCA_030062865.2,Delphinus delphis,saddleback dolphin,9728,Mammalia,Artiodactyla,Delphinidae,Delphinus,ASM3006286v2,Chromosome,,108933991,54231611,2559079069,187,269,42,32.6,0,0,2024-03-15,
GCA_011762595.2,Tursiops truncatus,common bottlenose dolphin,9739,Mammalia,Artiodactyla,Delphinidae,Tursiops,mTurTru1.mat.Y,Chromosome,reference genome,108430135,9729386,2378505825,361,1035,41.5,63.7,0,0,2024-12-12,
GCF_011762595.2,Tursiops truncatus,common bottlenose dolphin,9739,Mammalia,Artiodactyla,Delphinidae,Tursiops,mTurTru1.mat.Y,Chromosome,reference genome,108430135,9729386,2378505825,361,1035,41.5,63.7,30702,18550,2024-12-12,GCF_011762595.2-RS_2025_04
GCA_964374135.1,Grampus griseus,Risso's dolphin,83653,Mammalia,Artiodactyla,Delphinidae,Grampus,mGraGri1.hap1.1,Chromosome,reference genome,107608252,3106000,2667065542,1145,2283,42,30,0,0,2024-11-29,
GCA_949987515.2,Delphinus delphis,saddleback dolphin,9728,Mammalia,Artiodactyla,Delphinidae,Delphinus,mDelDel1.2,Chromosome,reference genome,107080983,3627551,2663516986,630,1598,42,29,0,0,2024-09-07,
GCF_949987515.2,Delphinus delphis,saddleback dolphin,9728,Mammalia,Artiodactyla,Delphinidae,Delphinus,mDelDel1.2,Chromosome,reference genome,107080983,3627551,2663516986,630,1598,42,29,27112,18393,2024-09-07,GCF_949987515.2-RS_2024_10
GCA_951394435.1,Stenella coeruleoalba,striped dolphin,9737,Mammalia,Artiodactyla,Delphinidae,Stenella,mSteCoe1.1,Chromosome,reference genome,105253534,3590204,2691406842,637,1630,42,35,0,0,2023-06-16,
GCF_951394435.1,Stenella coeruleoalba,striped dolphin,9737,Mammalia,Artiodactyla,Delphinidae,Stenella,mSteCoe1.1,Chromosome,reference genome,105253534,3590204,2691406842,637,1630,42,35,24335,19169,2023-06-16,GCF_951394435.1-RS_2025_09
