"","Max Longevity Simple Phylo Ranking Pathways W Or","Max Longevity Zero Filtered Poisson Pglmm 20250702 110253 Pathways","Mlres Simple Phylo Ranking Pathways W Or","Mlres Zero Filtered Poisson Pglmm 20250707 075917 Pathways"
"CELL JUNCTION ORGANIZATION",1.42899142396051,-1.681516604394,1.24513558116146,-1.26448786315953
"CELL SURFACE INTERACTIONS AT THE VASCULAR WALL",0.946353254877165,-1.10928543258237,-1.10184848756558,1.10983816365886
"CHAPERONE MEDIATED AUTOPHAGY",0.864552523035109,-1.34506758289613,0.906999720462659,-0.832627437848007
"CHEMOKINE RECEPTORS BIND CHEMOKINES",0.976766844605241,0.7993358484949,-0.59841019137094,1.05204422254806
"CHK1 CHK2 CDS1 MEDIATED INACTIVATION OF CYCLIN B CDK1 COMPLEX",1.24043875464763,-0.771856719314101,1.14947200529028,0.561918956203229
"CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM",-1.20796337385144,-1.21517267917921,-0.689726381001549,-1.11253905271031
"CHREBP ACTIVATES METABOLIC GENE EXPRESSION",0.95780598883185,-0.894210887143103,-0.878162106350026,0.782836767111597
"CHROMATIN MODIFICATIONS DURING THE MATERNAL TO ZYGOTIC TRANSITION MZT",0.471788774024036,2.22186332036688,2.0509982969197,2.2130355766502
"CHROMATIN MODIFYING ENZYMES",0.568983615046619,1.50489581979776,1.5622346673267,1.66048782661741
"CHROMOSOME MAINTENANCE",1.13531733384119,1.85384378553866,1.77437714609497,1.76696830802479
"CILIUM ASSEMBLY",0.888201918207656,-1.30326703415379,-1.23352563621592,0.760237095519961
"CIPROFLOXACIN ADME",0.996210929967175,-1.25563366492445,0.741437744728136,-0.793708233580525
"CIRCADIAN CLOCK",0.843424884633362,-0.995937939376749,-0.966055092788155,1.03674176049066
"CITRIC ACID CYCLE TCA CYCLE",1.26552298032599,-1.27737538732549,-1.06814661848219,-1.14901096899826
"CLASS A 1 RHODOPSIN LIKE RECEPTORS",1.13799512727291,-0.851417396008099,-1.4396305878742,0.7005142272113
"CLASS B 2 SECRETIN FAMILY RECEPTORS",0.925356474402246,-1.08396191650942,-0.765705629555133,0.804875222173286
"CLASS C 3 METABOTROPIC GLUTAMATE PHEROMONE RECEPTORS",0.59681496957863,1.0069713449528,-1.09104749273155,0.977581550107936
"CLASS I MHC MEDIATED ANTIGEN PROCESSING PRESENTATION",0.67508380670188,-1.03671311007881,-0.912343640263516,0.81370032834223
"CLATHRIN MEDIATED ENDOCYTOSIS",1.16922530202355,-1.27366989737516,-1.18342654080835,0.853485752014263
"CLEC7A DECTIN 1 INDUCES NFAT ACTIVATION",1.25014342761781,-1.63892572820461,-1.1378364159625,-1.33040018374683
"CLEC7A DECTIN 1 SIGNALING",0.881611469652391,-1.01403402672223,-1.00933262204782,0.697462875709028
"COBALAMIN CBL VITAMIN B12 TRANSPORT AND METABOLISM",0.680278062832876,-0.895568466282308,1.2190752877754,-1.08231923353216
"COHESIN LOADING ONTO CHROMATIN",0.904258291627647,1.17656162683681,-0.537161990294705,1.32799973993999
"COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES",-0.957800743031818,-1.45555545723652,-0.71390593417622,-1.2613479508674
"COLLAGEN CHAIN TRIMERIZATION",-0.845174594445972,-1.59979559059959,-0.86898435426387,-1.5743320073978
"COLLAGEN DEGRADATION",0.998677432366844,-1.41335016787539,-0.433397974969316,-1.15889956251182
"COLLAGEN FORMATION",1.15426665307956,-1.57708638721379,-0.77560129970052,-1.30196913255814
"COMMON PATHWAY OF FIBRIN CLOT FORMATION",0.990853582674578,-0.614035955106134,-1.17896934059951,1.05243667268061
"COMPLEMENT CASCADE",0.794424193576882,0.915836020781931,-0.794628381248361,0.951082748510066
"COMPLEX I BIOGENESIS",0.601812895338596,0.842769395414115,-0.879369451034563,1.49028868707475
"CONDENSATION OF PROPHASE CHROMOSOMES",-0.446974841180621,2.19029405637101,2.10168240462888,2.19326943042878
"CONJUGATION OF BENZOATE WITH GLYCINE",0.823932669404107,1.48295171118225,-1.1496592489764,1.27067693468597
"CONSTITUTIVE SIGNALING BY ABERRANT PI3K IN CANCER",-0.863852513460926,-1.47238039430349,-0.955406367031799,-1.16073103614509
"CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER",0.902828966510268,-0.96166738904413,0.779583139188537,-0.752631882153822
"CONSTITUTIVE SIGNALING BY EGFRVIII",0.636161541601563,-1.12518115118942,-1.02971611135477,0.694205248099661
"CONSTITUTIVE SIGNALING BY LIGAND RESPONSIVE EGFR CANCER VARIANTS",0.535786986454522,-0.968666073483403,-0.832228102033482,0.931743981025565
"CONSTITUTIVE SIGNALING BY OVEREXPRESSED ERBB2",1.15675457721894,0.646552501224898,-1.02971611135477,1.03264950922583
"CONVERSION FROM APC C CDC20 TO APC C CDH1 IN LATE ANAPHASE",1.12807299545643,-1.12102693982783,-1.13106961473844,-0.947814967365131
"COOPERATION OF PDCL PHLP1 AND TRIC CCT IN G PROTEIN BETA FOLDING",-0.816998224708562,-0.930448330832941,-1.09251142634091,1.03051806934068
"COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING",-0.719994625504983,1.33652065659682,-0.94279318490358,1.3259103713126
"COPII MEDIATED VESICLE TRANSPORT",0.619134336926361,-0.879245605758212,-1.34199584156683,0.891348924924273
"COPI DEPENDENT GOLGI TO ER RETROGRADE TRAFFIC",1.06676938883817,0.941382806646871,-1.01222470003139,1.05725821500363
"COPI INDEPENDENT GOLGI TO ER RETROGRADE TRAFFIC",0.392778614718384,1.17373996372366,-0.709808039091978,1.3178735005545
"COPI MEDIATED ANTEROGRADE TRANSPORT",0.751040783978204,1.04149264690821,-1.37191601527625,1.25661657068685
"COSTIMULATION BY THE CD28 FAMILY",0.603568582546826,1.08509339434644,-1.13583807540409,1.42423469347064
"CREATINE METABOLISM",1.28654611631445,1.46869950097555,1.07572839974676,1.3163371531857
"CREATION OF C4 AND C2 ACTIVATORS",0.762435429713273,-1.11820291237092,1.12938200394117,0.885276185601264
"CREB1 PHOSPHORYLATION THROUGH NMDA RECEPTOR MEDIATED ACTIVATION OF RAS SIGNALING",1.32048996958461,-1.75073899976657,-1.16008533593927,-1.57119766386265
"CREB1 PHOSPHORYLATION THROUGH THE ACTIVATION OF ADENYLATE CYCLASE",1.0037217695354,1.05344956122956,-1.03262521329628,1.28309898760232
"CREB1 PHOSPHORYLATION THROUGH THE ACTIVATION OF CAMKII CAMKK CAMKIV CASCASDE",1.30606307359319,0.746048535548674,-0.777490965410429,1.03855407184538
"CREB3 FACTORS ACTIVATE GENES",0.846580443452354,1.21645567640037,-0.684047496128033,1.48579328264071
"CREB PHOSPHORYLATION",-0.759310955522145,-0.797220060378177,-0.680201042700636,0.909974062626401
"CRISTAE FORMATION",1.21084010693504,0.675218574659165,-1.02147897288078,1.12350827202836
"CRMPS IN SEMA3A SIGNALING",0.917083508145256,-1.32160270467253,-0.747547754259164,-0.90186491039728
"CROSS PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS ENDOSOMES",0.778574358074076,-0.618516621470791,-1.16262261228704,0.951407157724022
"CTLA4 INHIBITORY SIGNALING",0.710387540314425,0.966213104350434,-0.897686626380755,1.31980924337017
"CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION",-0.854432537159772,0.843295621543637,-0.771812080536913,0.925350461275104
"CYCLIN A CDK2 ASSOCIATED EVENTS AT S PHASE ENTRY",1.00643813456538,0.522960164938008,-0.672485550251275,1.14346242229692
"CYCLIN D ASSOCIATED EVENTS IN G1",1.18230256998857,0.975380043159296,-0.831602212623145,1.3076550252643
"CYP2E1 REACTIONS",1.39539891103278,0.852732865555178,1.24901595225472,-0.840757185136277
"CYTOCHROME C MEDIATED APOPTOTIC RESPONSE",1.44442539525267,-1.11303989353015,-0.946308724832215,-0.677903661849429
"CYTOCHROME P450 ARRANGED BY SUBSTRATE TYPE",1.51856578778162,-1.12255717728083,1.92583127392203,-1.17629218256194
"CYTOKINE SIGNALING IN IMMUNE SYSTEM",0.58487619811273,0.972611854562619,-0.981344637313324,1.23473096006879
"CYTOPROTECTION BY HMOX1",1.06140809687012,0.708218060900056,-0.96076019937652,1.17618996938854
"CYTOSOLIC SENSORS OF PATHOGEN ASSOCIATED DNA",-0.832184206199079,-0.732968714500079,-0.803107290879127,0.71095632703276
"CYTOSOLIC SULFONATION OF SMALL MOLECULES",1.43060662973417,1.20412247431411,-1.03372043524338,1.22808326466659
"CYTOSOLIC TRNA AMINOACYLATION",-0.768196931650813,-1.08086219883226,-0.895558812275404,-0.715027044296004
"C TYPE LECTIN RECEPTORS CLRS",0.937507502995659,-1.16870003788447,-0.903639759349075,0.763135602564139
"DAG AND IP3 SIGNALING",1.26975826332144,-1.24522023624985,-1.03262521329628,0.738423009295604
"DAP12 INTERACTIONS",-0.799369116082959,0.968324826149016,-1.05492636390923,1.08832568524164
"DAP12 SIGNALING",0.54430978452919,0.811197012885808,-1.00359071704639,0.998252894930886
"DARPP 32 EVENTS",0.997901250369048,0.861614891363551,-0.915446502097736,1.28218009980414
"DCC MEDIATED ATTRACTIVE SIGNALING",0.917083508145256,-1.37436280849096,-0.747547754259164,-1.24819556453002
"DDX58 IFIH1 MEDIATED INDUCTION OF INTERFERON ALPHA BETA",-0.881133588997633,1.28430056650539,1.70748503719075,1.26346261833019
"DEACTIVATION OF THE BETA CATENIN TRANSACTIVATING COMPLEX",-0.966777576373751,-1.23953180319453,0.696984039082731,-0.898769427779513
"DEADENYLATION DEPENDENT MRNA DECAY",-1.13191493003826,-0.831845692457475,-1.13248651698086,0.753804877932288
"DEADENYLATION OF MRNA",-1.78661581177492,-1.02420826925556,-1.13248651698086,0.591969822139513
"DEATH RECEPTOR SIGNALING",0.673286212078631,-1.41921443326539,-1.19711252144843,-1.02351086878408
"DECTIN 1 MEDIATED NONCANONICAL NF KB SIGNALING",0.921536458968612,-0.629564709551352,-0.870260966046766,0.977940977484772
"DECTIN 2 FAMILY",1.26221069181853,-1.01953687913216,0.65014535585187,0.889339523891014
"DEFECTIVE C1GALT1C1 CAUSES TNPS",1.3998495794973,-0.852520202225448,-1.2860092927207,0.969330798803163
"DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS",0.999233380453676,0.52505751749366,-0.632985888355966,1.07476898900598
"DEFECTIVE CSF2RB CAUSES SMDP5",-1.37816266798386,1.09535263384822,-1.03560020341965,1.38645874702146
"DEFECTIVE INTRINSIC PATHWAY FOR APOPTOSIS",-0.987642103572356,-0.794955569558502,0.945819568825425,0.866552977680693
"DEFENSINS",1.61638204934526,1.25016347183357,1.19789999163895,0.851003211122559
"DEGRADATION OF AXIN",0.754780919306522,0.671696381488965,-0.857523516572149,1.24712701166377
"DEGRADATION OF BETA CATENIN BY THE DESTRUCTION COMPLEX",0.901068594299994,0.618675378865599,-0.761836374052542,1.14734982379406
"DEGRADATION OF DVL",0.750602847404276,0.508852900696225,-0.813322126634946,1.17919046748527
"DEGRADATION OF GLI1 BY THE PROTEASOME",0.913254455446704,0.509701377870622,-0.768944044470319,1.18338940207578
"DEGRADATION OF THE EXTRACELLULAR MATRIX",1.02279399911673,-1.65345029798107,1.37280730658751,-1.34120664721508
"DEPOSITION OF NEW CENPA CONTAINING NUCLEOSOMES AT THE CENTROMERE",0.379648007749924,2.17309815372168,2.21147142479697,2.09891782410764
"DETOXIFICATION OF REACTIVE OXYGEN SPECIES",1.09042674147053,1.20548194976808,0.763944636683575,1.29105850527655
"DEUBIQUITINATION",0.587190563395289,1.98341569650095,1.79910874097339,1.67797551528288
"DEVELOPMENTAL BIOLOGY",1.011209147824,1.01894268957052,-0.875566022254968,1.1734436523777
"DIGESTION",1.40853821234448,-2.21168442061479,-0.801300845456852,-2.06389812885029
"DIGESTION AND ABSORPTION",1.37505920639329,-2.17754844129729,-0.764103934422903,-2.09251377378105
"DIGESTION OF DIETARY CARBOHYDRATE",1.36174634827113,-1.96763967049125,1.14361138835971,-1.98527979158626
"DISASSEMBLY OF THE DESTRUCTION COMPLEX AND RECRUITMENT OF AXIN TO THE MEMBRANE",0.882805565410994,1.13126471927813,0.682922080399483,1.47166440953314
"DISEASES ASSOCIATED WITH GLYCOSAMINOGLYCAN METABOLISM",-1.20796337385144,-1.27200721885894,-0.689726381001549,-1.30480152707548
"DISEASES ASSOCIATED WITH GLYCOSYLATION PRECURSOR BIOSYNTHESIS",-1.2682616007315,-1.05483626571272,-1.25154638220091,0.549946444069342
"DISEASES ASSOCIATED WITH O GLYCOSYLATION OF PROTEINS",1.38379217674865,-1.41543944881728,-1.4657273333627,-0.936940057615682
"DISEASES ASSOCIATED WITH SURFACTANT METABOLISM",-1.02650464977857,0.922283884327318,-1.03560020341965,1.30077318960755
"DISEASES OF CARBOHYDRATE METABOLISM",0.813546731206772,-0.490377998711776,1.04195634282963,0.774971916466627
"DISEASES OF DNA REPAIR",-1.0739019458655,-1.40281118974381,-1.4557243768524,-1.01601854467974
"DISEASES OF GLYCOSYLATION",0.825661676653543,-1.43346198799555,-1.44043105877245,-1.08259882265859
"DISEASES OF IMMUNE SYSTEM",-1.15526234429397,-0.64039337481343,0.608190388334177,0.414729917616894
"DISEASES OF METABOLISM",0.831447231816654,-1.28370030268442,-1.07442750884747,-0.870818260223726
"DISEASES OF MITOTIC CELL CYCLE",0.892675495984108,-0.9035420200817,-1.13106961473844,0.734573003644279
"DISEASES OF PROGRAMMED CELL DEATH",0.553543141858966,2.02518325293238,2.14845605050664,2.04983300760791
"DISEASES OF SIGNAL TRANSDUCTION BY GROWTH FACTOR RECEPTORS AND SECOND MESSENGERS",1.22275060050702,-1.35032691643116,-1.1027107624627,0.724288259661336
"DISINHIBITION OF SNARE FORMATION",1.2757558927804,0.942489268282131,-0.805532203682673,1.13163011580344
"DISORDERS OF TRANSMEMBRANE TRANSPORTERS",1.35651599759161,-1.3473721667297,1.04674490278351,-0.975651869467006
"DISSOLUTION OF FIBRIN CLOT",-0.664704696857115,1.09834544686358,0.620963954608914,0.673747579278132
"DNA DAMAGE BYPASS",1.0155133706963,-1.27838670591117,-1.22638233468534,-0.924563796082388
"DNA DAMAGE RECOGNITION IN GG NER",-1.38981949756377,-1.31468921102445,0.696984039082731,-0.874565583902872
"DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE",0.993682916323466,2.16938636991622,2.22805729393392,2.11704632436737
"DNA DOUBLE STRAND BREAK REPAIR",0.573621852078686,1.44416407166379,1.61436863428589,1.52627173631278
"DNA DOUBLE STRAND BREAK RESPONSE",0.878997065471314,1.91273095507457,2.27922109514839,1.91510806084747
"DNA METHYLATION",0.403494984082399,2.23315276796685,2.18166798764242,2.23431005431741
"DNA REPLICATION",0.783801512077032,1.86337898680668,1.81731147413621,1.92781102083409
"DNA REPLICATION PRE INITIATION",0.723231381037312,1.97621699649787,1.92446455605746,2.01430809781566
"DNA STRAND ELONGATION",1.1802035623065,-1.55322678481404,-1.31182240578214,-1.66339730285781
"DOPAMINE NEUROTRANSMITTER RELEASE CYCLE",0.999593085572488,-1.58302112357213,0.969496352600146,-1.53582811383594
"DOWNREGULATION OF ERBB2 ERBB3 SIGNALING",-0.784007181747181,-1.40128403586599,0.696984039082731,-0.911079093582946
"DOWNREGULATION OF ERBB2 SIGNALING",1.47996476548642,-1.7256176205029,-1.2113245555092,-1.4597081319272
"DOWNREGULATION OF ERBB4 SIGNALING",0.881227867326796,0.726191491584726,0.803548624480047,1.16333230508205
"DOWNREGULATION OF SMAD2 3 SMAD4 TRANSCRIPTIONAL ACTIVITY",1.14800401415572,0.893647565875493,-0.855700384982329,1.16739847339848
"DOWNREGULATION OF TGF BETA RECEPTOR SIGNALING",0.891495703151857,0.833837346612489,1.00770862674383,1.26179152107565
"DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR BCR",1.09795466050253,-1.12974397936126,-1.13718704439242,0.715301617159895
"DOWNSTREAM SIGNALING OF ACTIVATED FGFR1",-0.586152329357913,0.56248253216891,-1.133466865188,1.00815156387144
"DOWNSTREAM SIGNALING OF ACTIVATED FGFR2",-0.586152329357913,-0.786203055109182,-1.02971611135477,0.652020465028952
"DOWNSTREAM SIGNALING OF ACTIVATED FGFR3",-0.586152329357913,0.52018793271044,-1.02971611135477,0.674109859290012
"DOWNSTREAM SIGNALING OF ACTIVATED FGFR4",0.539257366436557,0.568217300106965,-1.02971611135477,0.838321646201091
"DOWNSTREAM SIGNAL TRANSDUCTION",-0.721394984401236,0.830891334560608,-0.873413390603778,1.08302851769142
"DRUG ADME",1.30431288879891,0.972200482985671,-0.843964626955422,-1.2772009427506
"DUAL INCISION IN GG NER",-0.780728547034765,-1.22618005300661,-1.36887657465346,-0.653909047755562
"DUAL INCISION IN TC NER",0.9904780318698,-0.882032285088961,-1.48857883328772,0.566525644687063
"E2F MEDIATED REGULATION OF DNA REPLICATION",1.49697721182223,-1.09904988646812,-0.771812080536913,0.685054704038345
"E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS",1.19411789656346,1.87681807610442,2.06394679297923,1.81460313635484
"EARLY PHASE OF HIV LIFE CYCLE",-1.35213788983416,0.689325310513061,-0.971089313371193,1.06780043413706
"EARLY SARS COV 2 INFECTION EVENTS",1.61199900671102,-1.18618607900007,0.694294206239339,-0.880923765003809
"ECM PROTEOGLYCANS",-1.19087001414933,-1.82368650073804,-1.14862886847232,-1.36298926726214
"EFFECTS OF PIP2 HYDROLYSIS",0.78399052248663,-1.81326332231519,0.70133778698734,-1.62807708802489
"EGFR DOWNREGULATION",0.727906032872509,-1.4414561426314,-1.20438432464153,-1.09135059485342
"EGFR TRANSACTIVATION BY GASTRIN",0.636161541601563,0.668743442813927,-1.05282228505044,0.883647378124628
"EICOSANOIDS",0.961009792477266,0.738385844432396,1.62530945073921,-0.940187314915107
"ELASTIC FIBRE FORMATION",0.935680414343898,-1.44807532935653,0.735373297238196,-1.1434282645818
"ELEVATION OF CYTOSOLIC CA2 LEVELS",-0.803570946679218,0.918251039751008,-1.14541808156827,0.942930511392749
"ENDOGENOUS STEROLS",1.22292819391016,-1.42605034444383,1.01288778272946,-0.925376835850855
"ENDOSOMAL SORTING COMPLEX REQUIRED FOR TRANSPORT ESCRT",-0.784007181747181,-0.579228902371167,0.696984039082731,0.653733629002626
"ENDOSOMAL VACUOLAR PATHWAY",-0.984452217402874,-0.734528245402695,-0.858545974219764,1.03313011763738
"ENERGY DEPENDENT REGULATION OF MTOR BY LKB1 AMPK",-0.933303232897597,-0.931552915676634,1.24848439874732,0.684627425619479
"EPHA MEDIATED GROWTH CONE COLLAPSE",-0.864331197226707,0.631639574484126,-0.554059457240547,0.885519801909492
"EPHB MEDIATED FORWARD SIGNALING",-0.862403905157332,-0.941034286386787,-1.06474606532202,0.818705075496462
"EPHRIN SIGNALING",0.743181272323681,-0.90485222754581,0.842675877440262,-1.00477604316147
"EPH EPHRIN MEDIATED REPULSION OF CELLS",1.20754974729966,-0.850642790481733,-1.03627159919053,0.743297190445898
"EPH EPHRIN SIGNALING",0.847269315515099,-1.12334510258055,-0.922797108394232,0.676120926075349
"EPIGENETIC REGULATION OF GENE EXPRESSION",0.567454994788108,1.86219219268841,1.94820488589419,1.91671273291581
"EPITHELIAL MESENCHYMAL TRANSITION EMT DURING GASTRULATION",-0.750229872563,-0.948533822767588,-1.02065049044915,0.710132332048288
"ERBB2 REGULATES CELL MOTILITY",-1.31523425261044,-1.88597066820251,1.07314995200048,-1.52954315023435
"ERCC6 CSB AND EHMT2 G9A POSITIVELY REGULATE RRNA EXPRESSION",-0.452901574072471,2.21310834877651,2.11889307167945,2.21272461736059
"ERKS ARE INACTIVATED",1.32531733154091,1.10549265839336,-0.771812080536913,1.27534036040179
"ERK MAPK TARGETS",1.31214177241844,-0.940026467604327,-0.771812080536913,0.834187311025715
"ERYTHROCYTES TAKE UP CARBON DIOXIDE AND RELEASE OXYGEN",0.995531322237809,-0.622520292963015,-1.47170128344294,-0.830573996549342
"ERYTHROCYTES TAKE UP OXYGEN AND RELEASE CARBON DIOXIDE",0.995531322237809,-0.667769977784234,-1.47170128344294,-0.817452512512411
"ERYTHROPOIETIN ACTIVATES PHOSPHOINOSITIDE 3 KINASE PI3K",-0.932123971328274,-0.900154089241423,-1.0144553433144,0.676329406831333
"ERYTHROPOIETIN ACTIVATES PHOSPHOLIPASE C GAMMA PLCG",-0.932123971328274,0.644380017961666,-1.0144553433144,1.02002727511455
"ERYTHROPOIETIN ACTIVATES RAS",0.603800156983304,0.915494492822025,-1.04697829423446,1.15325363809017
"ERYTHROPOIETIN ACTIVATES STAT5",-0.741822710467433,1.45289784098472,-1.06999272073747,1.45978494756427
"ER QUALITY CONTROL COMPARTMENT ERQC",-0.601128908698335,0.87638751734637,0.906999720462659,1.10787046920913
"ER TO GOLGI ANTEROGRADE TRANSPORT",0.621035035423291,0.929082588472386,-1.39855301864364,1.17475053375546
"ESR MEDIATED SIGNALING",0.687293615422823,1.73093695061574,1.68646201975807,1.76709079765378
"ESTABLISHMENT OF SISTER CHROMATID COHESION",0.904258291627647,1.38164880572523,-0.537161990294705,1.5142154304569
"ESTROGEN BIOSYNTHESIS",0.90413752507708,0.62089098463694,1.13245425016485,-0.840345635800262
"ESTROGEN DEPENDENT GENE EXPRESSION",-0.515781909099381,1.90828846884055,1.88139354385967,1.89979164224478
"ESTROGEN DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR MEMBRANE SIGNALING",1.37108235638527,-1.45042223432756,-0.688010969374331,-1.11391026342058
"ETHANOL OXIDATION",-0.551979127921199,0.788435044308101,-1.33055512906994,1.13684122308717
"EUKARYOTIC TRANSLATION ELONGATION",1.03214988635853,2.07617753720289,-0.678794064710196,2.12261823374702
"EUKARYOTIC TRANSLATION INITIATION",0.910863761056806,1.82758807608813,-0.769111952243879,1.96714290160095
"EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS",1.1142158512327,-0.924649542818945,1.3249728676266,0.694361984670987
"EXTENSION OF TELOMERES",1.54719152087106,-1.44584270087046,-1.31975917493317,-1.20106189071419
"EXTRACELLULAR MATRIX ORGANIZATION",0.74130595710955,-1.82116681308696,0.882465457016722,-1.47736294300045
"EXTRA NUCLEAR ESTROGEN SIGNALING",1.31002305455586,-0.931295361531709,-1.05687335779744,0.904434699875437
"FACTORS INVOLVED IN MEGAKARYOCYTE DEVELOPMENT AND PLATELET PRODUCTION",0.699277929830407,1.3177891675291,0.921351316488021,1.36748916146631
"FANCONI ANEMIA PATHWAY",-0.778301151692874,-0.611419431164956,-0.884280147864749,0.788447208327952
"FATTY ACIDS",1.52836778887337,0.914383927430305,1.69713850514083,-0.951670257630918
"FCERI MEDIATED CA 2 MOBILIZATION",0.974841832799318,-1.75825464989527,-0.404975955881094,-1.28677252189555
"FCERI MEDIATED MAPK ACTIVATION",0.904403785931384,-1.51783894025256,0.921473413208352,-1.17068238508096
"FCERI MEDIATED NF KB ACTIVATION",0.934451360947758,-1.34430410314952,0.545518116227265,0.887794296608574
